#
#model:
#
#<?xml version="1.0" encoding="UTF-8" standalone="no"?><input id="posterior" spec="beast.core.util.CompoundDistribution">
#    <distribution id="prior" spec="beast.core.util.CompoundDistribution">
#        <distribution id="YuleModel.t:testPrimates" spec="beast.evolution.speciation.YuleModel">
#            <parameter id="birthRate.t:testPrimates" name="birthDiffRate">1.0</parameter>
#            <tree id="Tree.t:testPrimates">
#                <taxonset id="TaxonSet.testPrimates" spec="beast.evolution.alignment.TaxonSet">
#                </taxonset>
#            </tree>
#        </distribution>
#        <prior id="YuleBirthRatePrior.t:testPrimates" name="distribution" x="@birthRate.t:testPrimates">
#            <Uniform id="Uniform.0" name="distr" upper="Infinity"/>
#        </prior>
#        <prior id="KappaPrior.s:testPrimates" name="distribution">
#            <parameter id="kappa.s:testPrimates" lower="0.0" name="x">2.0</parameter>
#            <LogNormal id="LogNormalDistributionModel.0" name="distr">
#                <parameter estimate="false" id="RealParameter.0" name="M">1.0</parameter>
#                <parameter estimate="false" id="RealParameter.01" name="S">1.25</parameter>
#            </LogNormal>
#        </prior>
#    </distribution>
#    <distribution id="likelihood" spec="beast.core.util.CompoundDistribution">
#        <distribution data="@testPrimates" id="treeLikelihood.testPrimates" spec="beast.evolution.likelihood.TreeLikelihood" tree="@Tree.t:testPrimates">
#            <siteModel id="SiteModel.s:testPrimates" spec="beast.evolution.sitemodel.SiteModel">
#                <parameter estimate="false" id="mutationRate.s:testPrimates" name="mutationRate">1.0</parameter>
#                <parameter estimate="false" id="gammaShape.s:testPrimates" name="shape">1.0</parameter>
#                <parameter estimate="false" id="proportionInvariant.s:testPrimates" lower="0.0" name="proportionInvariant" upper="1.0">0.0</parameter>
#                <substModel id="hky.s:testPrimates" kappa="@kappa.s:testPrimates" spec="beast.evolution.substitutionmodel.HKY">
#                    <frequencies id="estimatedFreqs.s:testPrimates" spec="beast.evolution.substitutionmodel.Frequencies">
#                        <parameter dimension="4" id="freqParameter.s:testPrimates" lower="0.0" name="frequencies" upper="1.0">0.25</parameter>
#                    </frequencies>
#                </substModel>
#            </siteModel>
#            <branchRateModel id="StrictClock.c:testPrimates" spec="beast.evolution.branchratemodel.StrictClockModel">
#                <parameter estimate="false" id="clockRate.c:testPrimates" name="clock.rate">1.0</parameter>
#            </branchRateModel>
#        </distribution>
#    </distribution>
#</input>
#
Sample	posterior	likelihood	prior	treeLikelihood	TreeHeight	YuleModel	birthRate	kappa	freqParameter.1	freqParameter.2	freqParameter.3	freqParameter.4	
84000	-1833.1156852210474	-1838.3801421789763	5.2644569579287115	-1838.3801421789763	0.058446049563455345	10.576820802386761	27.260148759721258	19.13556191505888	0.3368412823634209	0.2439878060378463	0.16035706981819978	0.2588138417805329	
85000	-1834.4718409723553	-1838.6323965879049	4.160555615549471	-1838.6323965879049	0.0704340831467937	9.472919460007521	17.035694799348686	19.13556191505888	0.3368412823634209	0.2439878060378463	0.16035706981819978	0.2588138417805329	
86000	-1835.8316196040412	-1839.50958869391	3.6779690898689417	-1839.50958869391	0.068528582521216	8.990332934326991	10.964670913153109	19.13556191505888	0.32745951500803944	0.2533695733932278	0.16035706981819978	0.2588138417805329	
87000	-1835.866203266036	-1840.7895829069373	4.9233796409011	-1840.7895829069373	0.05544668491763585	10.23574348535915	20.423368593520713	19.13556191505888	0.32745951500803944	0.2533695733932278	0.16035706981819978	0.2588138417805329	
88000	-1837.5572886571333	-1841.2020201827045	3.6447315255711548	-1841.2020201827045	0.061987038861866094	8.957095370029204	34.10374227959825	19.13556191505888	0.3306528857907404	0.2501762026105268	0.16035706981819978	0.2588138417805329	
89000	-1833.5471634483943	-1838.6643195481172	5.11715609972282	-1838.6643195481172	0.05442386846322206	10.42951994418087	15.934157826659881	19.13556191505888	0.3306528857907404	0.2501762026105268	0.16035706981819978	0.2588138417805329	
90000	-1833.3261284954183	-1837.5251729483405	4.199044452922214	-1837.5251729483405	0.05667584534024641	9.511408297380264	43.5376298550656	19.13556191505888	0.3306528857907404	0.2501762026105268	0.16035706981819978	0.2588138417805329	
91000	-1834.8400927456157	-1840.2834876404988	5.44339489488309	-1840.2834876404988	0.054355585756991044	10.480873718753035	18.772016614581158	16.89672141668429	0.3306528857907404	0.26028372281378004	0.15024954961494655	0.2588138417805329	
92000	-1837.0656882684088	-1841.5202350387515	4.454546770342526	-1841.5202350387515	0.05232741133862614	9.492025594212471	53.18078326131654	16.89672141668429	0.3306528857907404	0.26028372281378004	0.15460327185023273	0.2544601195452467	
93000	-1834.7885162611356	-1839.7007302499435	4.91221398880792	-1839.7007302499435	0.06389669767684046	10.057871959658035	17.032677098007884	17.75425168483005	0.3306528857907404	0.26028372281378004	0.15460327185023273	0.2544601195452467	
94000	-1833.1015553798054	-1837.9725787672096	4.871023387404152	-1837.9725787672096	0.06936529590543837	10.016681358254267	20.575693522816	17.75425168483005	0.3306528857907404	0.26028372281378004	0.15460327185023273	0.2544601195452467	
95000	-1833.6368855923308	-1837.735364154103	4.0984785617723105	-1837.735364154103	0.07319897734805995	9.244136532622425	11.8735981520875	17.75425168483005	0.3306528857907404	0.2509268334854062	0.15460327185023273	0.2638170088736206	
96000	-1835.4174802366765	-1839.7804876863386	4.363007449662	-1839.7804876863386	0.06019018149067573	9.966145436001376	17.175795161171514	21.72675873968845	0.3306528857907404	0.2509268334854062	0.15460327185023273	0.2638170088736206	
97000	-1832.091180376242	-1836.3697986914435	4.278618315201669	-1836.3697986914435	0.060665410346948064	9.881756301541046	13.910919268190723	21.72675873968845	0.3306528857907404	0.2509268334854062	0.15460327185023273	0.2638170088736206	
98000	-1831.9263153252257	-1836.5542625883143	4.627947263088515	-1836.5542625883143	0.06283202147672146	10.231085249427892	30.349992252825192	21.72675873968845	0.3306528857907404	0.2509268334854062	0.15460327185023273	0.2638170088736206	
99000	-1836.1075495070972	-1839.0431794847254	2.935629977628203	-1839.0431794847254	0.05933230535150413	8.61434471935548	50.431761980264874	22.439753270334222	0.3306528857907404	0.2509268334854062	0.15460327185023273	0.2638170088736206	
100000	-1832.3051163597495	-1837.045988335641	4.740871975891315	-1837.045988335641	0.05643404722618896	10.197400977384056	14.616217202489333	20.390648634573772	0.3306528857907404	0.2509268334854062	0.15460327185023273	0.2638170088736206	
101000	-1834.909241072013	-1839.7521111219103	4.84287004989737	-1839.7521111219103	0.06886739713102354	9.979468448885614	18.811083788075567	17.681281034839216	0.3306528857907404	0.2509268334854062	0.1575893387503351	0.26083094197351825	
102000	-1834.7990800539617	-1839.9366493186758	5.137569264714056	-1839.9366493186758	0.05264019378600966	9.88583780758741	12.561762290894961	14.747495268052017	0.33201368852993574	0.2509268334854062	0.1575893387503351	0.25947013923432294	
103000	-1838.4979902205837	-1842.8981553686035	4.400165148019834	-1842.8981553686035	0.07036936839072269	9.148433690893189	25.435605711392363	14.747495268052017	0.33201368852993574	0.2509268334854062	0.1575893387503351	0.25947013923432294	
104000	-1833.9448892867067	-1838.6296601588074	4.684770872100708	-1838.6296601588074	0.060964433373908174	9.753794754959294	11.680873801480583	17.143682736559917	0.33201368852993574	0.2509268334854062	0.1575893387503351	0.25947013923432294	
105000	-1833.7896941473825	-1839.382647450019	5.5929533026364755	-1839.382647450019	0.059941520467636844	10.661977185495061	23.532005207549712	17.143682736559917	0.33201368852993574	0.2509268334854062	0.14821258524572598	0.26884689273893203	
106000	-1833.3560952572107	-1838.120937476201	4.764842218990426	-1838.120937476201	0.07161226579339802	9.833866101849011	15.0947473232429	17.143682736559917	0.33201368852993574	0.2509268334854062	0.14821258524572598	0.26884689273893203	
107000	-1834.0300553503077	-1838.2251028803375	4.1950475300298855	-1838.2251028803375	0.06117730533373612	9.711095080491962	36.9937700704993	20.925682985309223	0.33201368852993574	0.2509268334854062	0.14821258524572598	0.26884689273893203	
108000	-1833.596023589191	-1838.2538346829317	4.657811093740703	-1838.2538346829317	0.05660164634095374	10.17385864420278	30.871847406026568	20.925682985309223	0.33201368852993574	0.2509268334854062	0.14821258524572598	0.26884689273893203	
109000	-1835.2001709040742	-1840.4479152772926	5.247744373218479	-1840.4479152772926	0.057945299525467474	10.763791923680555	34.80994006669085	20.925682985309223	0.33201368852993574	0.2509268334854062	0.14821258524572598	0.26884689273893203	
110000	-1832.2111580776016	-1837.3388102322392	5.1276521546377385	-1837.3388102322392	0.05766923346174722	10.480220731707046	28.974459555689307	19.47983891628985	0.3442075519629322	0.2509268334854062	0.14821258524572598	0.2566530293059356	
111000	-1836.2240569775488	-1840.0686530228347	3.8445960452859875	-1840.0686530228347	0.06874965893855885	9.977553740641056	22.840302411613795	27.091538507997264	0.3442075519629322	0.2509268334854062	0.14821258524572598	0.2566530293059356	
112000	-1836.9149921151482	-1840.761408707967	3.846416592818631	-1840.761408707967	0.06940255296882736	9.9793742881737	14.763282941653596	27.091538507997264	0.3442075519629322	0.2509268334854062	0.14821258524572598	0.2566530293059356	
113000	-1835.8478364315288	-1840.122732003309	4.274895571780187	-1840.122732003309	0.054037760650804165	10.407853267135255	16.31460884618752	27.091538507997264	0.3442075519629322	0.2509268334854062	0.14821258524572598	0.2566530293059356	
114000	-1836.199921579885	-1839.0439094315204	2.843987851635367	-1839.0439094315204	0.0771112336502711	8.976945546990436	28.564561075940663	27.091538507997264	0.3442075519629322	0.2509268334854062	0.14821258524572598	0.2566530293059356	
115000	-1836.8194579864507	-1840.5414815974127	3.7220236109619176	-1840.5414815974127	0.06747279806791134	9.854981306316986	30.09733633766828	27.091538507997264	0.30291687933543027	0.2814200497252713	0.14821258524572598	0.2674504856935724	
116000	-1836.1781832671368	-1840.2392841242738	4.061100857137044	-1840.2392841242738	0.06454759104302069	10.194058552492113	26.896234977088763	27.091538507997264	0.30291687933543027	0.2814200497252713	0.14821258524572598	0.2674504856935724	
117000	-1835.6006442416149	-1839.9588806710653	4.358236429450381	-1839.9588806710653	0.0596564325704008	10.49119412480545	29.267230620254	27.091538507997264	0.30291687933543027	0.2814200497252713	0.14821258524572598	0.2674504856935724	
118000	-1838.2834859795628	-1842.3602561764749	4.076770196912067	-1842.3602561764749	0.0586816316789599	10.209727892267136	25.502491472593576	27.091538507997264	0.30291687933543027	0.2814200497252713	0.1561371993476302	0.2595258715916681	
119000	-1838.488825877959	-1843.7012940521486	5.212468174189452	-1843.7012940521486	0.0635015350805266	10.053495491065211	21.09161460686871	15.41465979817456	0.30291687933543027	0.2814200497252713	0.1561371993476302	0.2595258715916681	
120000	-1835.0664010742883	-1839.7845997317204	4.718198657432087	-1839.7845997317204	0.07239911564454131	9.559225974307846	16.63948328483292	15.41465979817456	0.30291687933543027	0.2814200497252713	0.1561371993476302	0.2595258715916681	
121000	-1839.9570112470174	-1843.0879872637443	3.130976016726878	-1843.0879872637443	0.07157006109995974	9.240558548886739	15.112631427342555	26.836206327349796	0.30291687933543027	0.2814200497252713	0.1561371993476302	0.2595258715916681	
122000	-1835.2177476904183	-1839.1984514142275	3.980703723809169	-1839.1984514142275	0.060811466190917284	10.09028625596903	18.92655249288296	26.836206327349796	0.30291687933543027	0.27517909101986027	0.1561371993476302	0.26576683029707915	
123000	-1836.0315191544823	-1840.1332809000137	4.101761745531411	-1840.1332809000137	0.06268454574813336	10.211344277691271	28.201437163300906	26.836206327349796	0.31416075288668155	0.26393521746860904	0.1561371993476302	0.26576683029707915	
124000	-1835.4666925034333	-1838.2544478955724	2.7877553921391263	-1838.2544478955724	0.06156819807521464	8.513718726892165	38.452075641029865	22.894053448447973	0.31416075288668155	0.27129088212275476	0.1561371993476302	0.2584111656429334	
125000	-1837.035209798629	-1840.707885606369	3.6726758077399255	-1840.707885606369	0.0713554552844498	9.398639142492964	24.534563740678355	22.894053448447973	0.31416075288668155	0.27129088212275476	0.15029261361681895	0.2642557513737447	
126000	-1837.2033182964826	-1839.9529428584492	2.749624561966484	-1839.9529428584492	0.07553283522186127	8.475587896719523	38.64386895221787	22.894053448447973	0.3403940003328599	0.24505763467657643	0.15029261361681895	0.2642557513737447	
127000	-1833.6059613245961	-1837.9198567623573	4.313895437761155	-1837.9198567623573	0.06512199408984898	10.039858772514194	21.398085407253546	22.894053448447973	0.3403940003328599	0.24505763467657643	0.15029261361681895	0.2642557513737447	
128000	-1838.2695646016625	-1842.9889431734337	4.719378571771153	-1842.9889431734337	0.04857644694658453	10.445341906524192	41.47270261695641	22.894053448447973	0.3278228589192776	0.24505763467657643	0.16601666510447574	0.2611028412996702	
129000	-1835.1541186647082	-1840.1425505615298	4.98843189682156	-1840.1425505615298	0.05940466782310001	10.7143952315746	25.966098992266232	22.894053448447973	0.3278228589192776	0.2648532973165136	0.1462210024645386	0.2611028412996702	
130000	-1835.2813607758953	-1837.678448305759	2.39708752986376	-1837.678448305759	0.06766287601036385	8.123050864616799	7.3349183863218705	22.894053448447973	0.3278228589192776	0.2648532973165136	0.1462210024645386	0.2611028412996702	
131000	-1833.350293771136	-1838.6379325050345	5.287638733898515	-1838.6379325050345	0.0564242856353892	10.538185455109247	29.013134185306324	18.614736151871824	0.3278228589192776	0.2648532973165136	0.1462210024645386	0.2611028412996702	
132000	-1831.5087891987694	-1836.5363690451854	5.02757984641611	-1836.5363690451854	0.0631495205830966	10.278126567626842	27.818911126068127	18.614736151871824	0.3278228589192776	0.2522064252821637	0.15886787449888845	0.2611028412996702	
133000	-1833.2866945272453	-1837.8390223503793	4.552327823133961	-1837.8390223503793	0.07380081983333399	9.802874544344693	19.79115253678429	18.614736151871824	0.3278228589192776	0.24584249036020284	0.15886787449888845	0.26746677622163106	
134000	-1836.207892371702	-1840.2671519359874	4.059259564285508	-1840.2671519359874	0.057556104619228866	9.30980628549624	10.205555678716308	18.614736151871824	0.3278228589192776	0.24584249036020284	0.15886787449888845	0.26746677622163106	
135000	-1835.1941624649353	-1838.7000505864341	3.5058881214988915	-1838.7000505864341	0.06783080155928359	8.756434842709623	33.7681683803547	18.614736151871824	0.3278228589192776	0.24584249036020284	0.15886787449888845	0.26746677622163106	
136000	-1833.466092548019	-1839.0327470050306	5.566654457011513	-1839.0327470050306	0.05309160852404044	10.817201178222245	22.281520373615436	18.614736151871824	0.33002301417134283	0.2436423351081376	0.15886787449888845	0.26746677622163106	
137000	-1832.5425704233278	-1837.5805249121215	5.037954488793652	-1837.5805249121215	0.05787917812778966	10.288501210004384	15.54586253107793	18.614736151871824	0.33002301417134283	0.2436423351081376	0.15886787449888845	0.26746677622163106	
138000	-1837.8271286092256	-1841.7636763976602	3.9365477884346927	-1841.7636763976602	0.05830485714544605	9.187094509645425	48.93231231228871	18.614736151871824	0.33002301417134283	0.2436423351081376	0.1334050167535416	0.2929296339669779	
139000	-1837.4562477077359	-1842.302914803391	4.846667095655253	-1842.302914803391	0.06692210387445287	10.097213816865985	23.13748966754424	18.614736151871824	0.33002301417134283	0.2436423351081376	0.1334050167535416	0.2929296339669779	
140000	-1841.863143474173	-1844.2232112805211	2.360067806348132	-1844.2232112805211	0.07965872843039057	8.853787520356654	24.013487208578542	31.26599440841169	0.33002301417134283	0.2436423351081376	0.1334050167535416	0.2929296339669779	
141000	-1839.4477824661885	-1842.7506194415223	3.3028369753336815	-1842.7506194415223	0.057257005694975986	9.796556689342204	31.2253544600416	31.26599440841169	0.33002301417134283	0.2436423351081376	0.1334050167535416	0.2929296339669779	
142000	-1838.333446058218	-1841.5568329748244	3.2233869166062874	-1841.5568329748244	0.061511964687661895	9.71710663061481	30.437785378365163	31.26599440841169	0.33002301417134283	0.2436423351081376	0.1334050167535416	0.2929296339669779	
143000	-1837.3910384658147	-1840.524261405772	3.1332229399571734	-1840.524261405772	0.06407104515840234	9.626942653965695	12.81167967746206	31.26599440841169	0.33002301417134283	0.2436423351081376	0.1334050167535416	0.2929296339669779	
144000	-1837.3938878273111	-1842.7568203137719	5.362932486460657	-1842.7568203137719	0.06765306054705073	10.060565580653211	27.31877405374829	14.391884438423611	0.33002301417134283	0.2436423351081376	0.1334050167535416	0.2929296339669779	
145000	-1832.550032367332	-1837.786909518311	5.236877150978856	-1837.786909518311	0.06610414399162974	9.93451024517141	16.264668773565344	14.391884438423611	0.33002301417134283	0.2436423351081376	0.15982532859521445	0.2665093221253051	
146000	-1834.2859373278802	-1838.1940810975877	3.908143769707511	-1838.1940810975877	0.05958667662868075	8.605776863900065	8.317748780086097	14.391884438423611	0.33002301417134283	0.2436423351081376	0.15982532859521445	0.2665093221253051	
147000	-1836.0214273777203	-1839.8205965059576	3.7991691282372635	-1839.8205965059576	0.06136673643173626	8.496802222429817	38.71269677626126	14.391884438423611	0.33002301417134283	0.2436423351081376	0.15982532859521445	0.2665093221253051	
148000	-1834.5392881873702	-1840.1142023048071	5.574914117437007	-1840.1142023048071	0.05781159541371102	10.272547211629561	17.46739046366083	14.391884438423611	0.3318097722997625	0.23370421543620315	0.15982532859521445	0.2746606836688199	
149000	-1841.8694022946154	-1846.5068962744645	4.63749397984917	-1846.5068962744645	0.0716087238003102	9.335127074041724	25.14564377030079	14.391884438423611	0.3318097722997625	0.24148824446820305	0.15476648058935374	0.2719355026426807	
150000	-1832.1648753592542	-1837.408777169393	5.243901810138812	-1837.408777169393	0.06402462624277146	9.941534904331366	15.013397294976418	14.391884438423611	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
151000	-1833.4869384950812	-1838.736687557046	5.249749061964792	-1838.736687557046	0.06080303164379621	9.947382156157346	27.306782027126538	14.391884438423611	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
152000	-1834.4521156055373	-1839.6364317805085	5.184316174971171	-1839.6364317805085	0.0607282894391359	9.881949269163725	20.659858015750626	14.391884438423611	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
153000	-1832.8120405742395	-1837.3534977990519	4.541457224812353	-1837.3534977990519	0.07014523523974674	10.051019622580268	23.60891802167312	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
154000	-1835.2123388027449	-1839.0440517814736	3.83171297872876	-1839.0440517814736	0.07940035053368145	9.341275376496675	15.832813188418752	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
155000	-1835.0569734430935	-1839.3750270528424	4.318053609748798	-1839.3750270528424	0.05924193744994992	9.827616007516713	23.20726537654144	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
156000	-1832.829866176544	-1838.1547578406469	5.324891664102873	-1838.1547578406469	0.05508231997045385	10.834454061870789	22.088666445958268	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
157000	-1833.3507171828621	-1836.896223457241	3.545506274378724	-1836.896223457241	0.07287114081701701	9.05506867214664	10.440968161568293	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
158000	-1832.7159720503555	-1837.438257850625	4.722285800269381	-1837.438257850625	0.059157003524707576	10.231848198037296	20.253368195908	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
159000	-1834.286760967984	-1838.7483005455554	4.461539577571269	-1838.7483005455554	0.06086853911338596	9.971101975339185	21.265548875400636	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
160000	-1837.1064110079164	-1841.102415414325	3.9960044064085345	-1841.102415414325	0.07406452215599749	9.50556680417645	24.395047727309837	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
161000	-1833.4465742765742	-1838.5061547420448	5.059580465470633	-1838.5061547420448	0.06391088619461575	10.569142863238548	22.37346378178269	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
162000	-1836.104724266725	-1836.7203094992099	0.6155852324847917	-1836.7203094992099	0.06961454227312919	6.125147630252707	51.949932764756326	20.866899284554727	0.33515485476518114	0.25325754793211946	0.15476648058935374	0.2568211167133456	
163000	-1834.5621705554456	-1839.3182548649138	4.756084309468268	-1839.3182548649138	0.05986854620507357	10.143609543204004	30.67053443618773	19.782765061640976	0.3333334781552604	0.25507892454204023	0.15476648058935374	0.2568211167133456	
164000	-1832.0093099409062	-1836.5531048839982	4.543794943092103	-1836.5531048839982	0.06847520523985819	9.966877530750157	15.516457381462931	20.09435219270364	0.3333334781552604	0.25507892454204023	0.15476648058935374	0.2568211167133456	
165000	-1835.7122295932052	-1840.8466266813596	5.134397088154459	-1840.8466266813596	0.06135030388563505	10.557479675812512	34.7373745611799	20.09435219270364	0.3333334781552604	0.25507892454204023	0.15476648058935374	0.2568211167133456	
166000	-1835.3870693274569	-1839.202295667165	3.8152263397079524	-1839.202295667165	0.06706642194198423	9.238308927366006	30.699250298706218	20.09435219270364	0.34562043536535	0.2427919673319506	0.15476648058935374	0.2568211167133456	
167000	-1832.083436063599	-1836.7254059965653	4.6419699329661865	-1836.7254059965653	0.06863265845674404	10.06505252062424	24.31724207403819	20.09435219270364	0.33215840592244755	0.256253996774853	0.15176363664639875	0.25982396065630065	
168000	-1831.5439970451503	-1836.0389775617168	4.494980516566561	-1836.0389775617168	0.07018340648948444	9.918063104224615	19.656488191138234	20.09435219270364	0.33215840592244755	0.256253996774853	0.15176363664639875	0.25982396065630065	
169000	-1833.5731021342674	-1836.9577678617682	3.3846657275006686	-1836.9577678617682	0.07215116159205198	8.807748315158722	35.267484811149984	20.09435219270364	0.33215840592244755	0.256253996774853	0.15176363664639875	0.25982396065630065	
170000	-1831.44317113183	-1836.1508746758611	4.7077035440311095	-1836.1508746758611	0.062435536403406024	10.130786131689163	28.609364274382692	20.09435219270364	0.33215840592244755	0.256253996774853	0.15155675846390168	0.26003083883879774	
171000	-1833.0720117772141	-1836.197977017979	3.1259652407648213	-1836.197977017979	0.06428438588433782	8.549047828422875	40.67162972135434	20.09435219270364	0.33215840592244755	0.256253996774853	0.15155675846390168	0.26003083883879774	
172000	-1833.04281105004	-1836.6165375905157	3.5737265404756746	-1836.6165375905157	0.06649519188243404	8.996809128133728	32.28887428584373	20.09435219270364	0.33215840592244755	0.256253996774853	0.15155675846390168	0.26003083883879774	
173000	-1833.113991517546	-1837.5674140357853	4.453422518239284	-1837.5674140357853	0.06096778300532922	10.080448718840668	24.780195357363656	21.95031527643986	0.3425973943231459	0.23879367410557747	0.15155675846390168	0.2670521731073749	
174000	-1835.2843855608883	-1839.9533705220845	4.668984961196239	-1839.9533705220845	0.059571154311156296	10.296011161797622	18.476080883432303	21.95031527643986	0.3425973943231459	0.23879367410557747	0.15155675846390168	0.2670521731073749	
175000	-1836.3511438168475	-1838.46404120904	2.1128973921926137	-1838.46404120904	0.06081568695891894	7.739923592793997	6.337577079076251	21.95031527643986	0.3425973943231459	0.23879367410557747	0.15155675846390168	0.2670521731073749	
176000	-1834.4953163654666	-1838.0996396320602	3.604323266593523	-1838.0996396320602	0.07442490369856442	9.231349467194907	12.398180404907446	21.95031527643986	0.3425973943231459	0.23879367410557747	0.15155675846390168	0.2670521731073749	
177000	-1833.3039890112586	-1837.2594412858134	3.955452274554844	-1837.2594412858134	0.06728322900588124	9.582478475156227	12.586880724862574	21.95031527643986	0.3425973943231459	0.23879367410557747	0.15155675846390168	0.2670521731073749	
178000	-1836.2583750119468	-1841.0047049124148	4.746329900468041	-1841.0047049124148	0.06054923664103864	10.25227529415147	16.099541050797864	20.834165353820676	0.3354045160198002	0.23879367410557747	0.15155675846390168	0.2742450514107206	
179000	-1836.2802741091252	-1841.3230278987699	5.042753789644722	-1841.3230278987699	0.06655750341462442	10.548699183328152	26.53592411447938	20.834165353820676	0.3354045160198002	0.23879367410557747	0.15155675846390168	0.2742450514107206	
180000	-1833.2526401604268	-1837.3273042608078	4.074664100380932	-1837.3273042608078	0.06925127551936378	9.580609494064362	32.418648489996016	20.834165353820676	0.3354045160198002	0.2459861964214026	0.15155675846390168	0.26705252909489546	
181000	-1835.917784502198	-1839.843568763861	3.9257842616629315	-1839.843568763861	0.06116515641134925	9.59182628322202	32.96725244899338	22.31902870198104	0.3354045160198002	0.2459861964214026	0.15155675846390168	0.26705252909489546	
182000	-1837.9852483558338	-1839.6010258521358	1.6157774963018063	-1839.6010258521358	0.07573039345401368	7.281819517860894	36.34327980513056	22.31902870198104	0.3354045160198002	0.2459861964214026	0.15155675846390168	0.26705252909489546	
183000	-1835.595734703712	-1839.0358904508428	3.440155747130916	-1839.0358904508428	0.06265209482426666	9.909216018956574	15.536161986826343	30.966283684227548	0.32065978262047273	0.2459861964214026	0.16630149186322912	0.26705252909489546	
184000	-1837.8376578465695	-1840.680821204547	2.8431633579776	-1840.680821204547	0.07241353772644177	9.312223629803258	13.699750673388683	30.966283684227548	0.32065978262047273	0.2459861964214026	0.16630149186322912	0.26705252909489546	
185000	-1834.0011390472491	-1837.7475934411298	3.746454393880539	-1837.7475934411298	0.061316311902676945	10.215514665706197	26.688024550810116	30.966283684227548	0.32468765913517983	0.2459861964214026	0.16227361534852205	0.26705252909489546	
186000	-1836.7840832468019	-1839.8544358077988	3.070352560996973	-1839.8544358077988	0.06912837259339422	9.53941283282263	28.019757694693816	30.966283684227548	0.323805988523164	0.2459861964214026	0.16227361534852205	0.2679341997069113	
187000	-1837.394558489388	-1839.3000653903273	1.90550690093945	-1839.3000653903273	0.06925628265461813	8.374567172765108	33.842585445797596	30.966283684227548	0.323805988523164	0.2459861964214026	0.16227361534852205	0.2679341997069113	
188000	-1833.509455216032	-1838.146026244125	4.636571028093151	-1838.146026244125	0.06470466421140117	10.269982410296388	23.116113103030855	22.0103523570875	0.323805988523164	0.2459861964214026	0.16227361534852205	0.2679341997069113	
189000	-1833.8758858965339	-1838.9979693631915	5.122083466657669	-1838.9979693631915	0.053272082342728774	10.755494848860906	22.76484014502311	22.0103523570875	0.33963593492593347	0.24189154478053734	0.15053832058661784	0.2679341997069113	
